,jd,u,zu,ta,zt,rh,zq,P,Tsea,sw_dn,lw_dn,lat,lon,Zi,rain,Ss,Cp,sigH,tsg,Ts_depth,tsnk,ztsg
760,275.804,12.93218782,2.5222,13.60172135,2.5222,66.610825,3.4366,1021.784567,18.09750839,-0.6503675,331.3476223,41.5777,-70.74611,600,0,32.0922,0,0,18.09750839,5.936,5.936,5.936
761,275.816,12.73580331,2.4332,13.70895312,2.4332,66.69266889,3.3476,1021.693036,18.08725142,-0.5729641368,331.6424781,41.5777,-70.74611,600,0,32.09465,0,0,18.08725142,6.025,6.025,6.025
762,275.828,12.61334548,2.3832,13.68383906,2.3832,65.754925,3.2976,1021.878749,18.08335864,-0.9780983333,325.4971269,41.5777,-70.74611,600,0,32.09735,0,0,18.08335864,6.075,6.075,6.075
763,275.84,11.58332955,2.1567,13.72903099,2.1567,64.889775,3.0711,1022.364594,18.07687854,-0.7516225,329.6380977,41.5777,-70.74611,600,0,32.0923,0,0,18.07687854,6.3015,6.3015,6.3015
764,275.852,10.69160146,2.1657,13.69112891,2.1657,64.75265,3.0801,1022.585905,18.04837544,-0.777855,333.5140543,41.5777,-70.74611,600,0,32.07995,0,0,18.04837544,6.2925,6.2925,6.2925
765,276,11.23938434,2.0177,13.7326013,2.0177,65.107025,2.9321,1022.491501,18.02865303,-0.78101,330.6871794,41.5777,-70.74611,600,0,32.0519,0,0,18.02865303,6.4405,6.4405,6.4405
766,276.012,11.05323868,1.9512,13.72130495,1.9512,66.1787,2.8656,1022.375467,18.01390745,-0.7767358333,330.7786101,41.5777,-70.74611,600,0,32.0228,0,0,18.01390745,6.507,6.507,6.507
767,276.024,10.5523126,1.7847,13.76167344,1.7847,67.17440833,2.6991,1022.483283,18.0134513,-0.648375,346.5527269,41.5777,-70.74611,600,0,32.0101,0,0,18.0134513,6.6735,6.6735,6.6735
768,276.036,10.47481791,1.7137,13.80293568,1.7137,67.59629167,2.6281,1022.378752,17.99927833,-0.4643725,341.563981,41.5777,-70.74611,600,0,32.01105,0,0,17.99927833,6.7445,6.7445,6.7445
769,276.048,10.67463314,1.6927,13.79979688,1.6927,67.80840833,2.6071,1022.284619,17.98475279,-0.7855525,331.5120156,41.5777,-70.74611,600,0,32.0166,0,0,17.98475279,6.7655,6.7655,6.7655
770,276.06,10.93636088,1.6702,13.84453568,1.6702,67.71264167,2.5846,1022.059028,17.96429768,-0.754435,335.0472901,41.5777,-70.74611,600,0,32.02475,0,0,17.96429768,6.788,6.788,6.788
771,276.072,10.82413645,1.6507,13.81723359,1.6507,68.253325,2.5651,1021.800696,17.94315813,-0.7368025,338.0124267,41.5777,-70.74611,600,0,32.0297,0,0,17.94315813,6.8075,6.8075,6.8075
772,276.084,11.49449253,1.7452,13.76721172,1.7452,68.29856667,2.6596,1021.438231,17.93248562,-0.6332258333,339.4404693,41.5777,-70.74611,600,0,32.03875,0,0,17.93248562,6.713,6.713,6.713
773,276.096,11.62088884,1.7977,13.82426693,1.7977,67.94998333,2.7121,1021.338662,17.92535048,-0.6925608333,336.9757419,41.5777,-70.74611,600,0,32.05425,0,0,17.92535048,6.6605,6.6605,6.6605
774,276.108,12.00624127,1.8532,13.71457656,1.8532,67.30386667,2.7676,1021.06221,17.90723909,-0.6327075,337.3144737,41.5777,-70.74611,600,0,32.06105,0,0,17.90723909,6.605,6.605,6.605
775,276.12,11.34114288,1.8882,13.77043073,1.8882,68.68135833,2.8026,1021.115172,17.89288498,-0.6623158333,339.377706,41.5777,-70.74611,600,0,32.0633,0,0,17.89288498,6.57,6.57,6.57
776,276.132,10.92894951,2.0187,13.84080234,2.0187,68.58079167,2.9331,1021.180655,17.89104779,-0.483515,344.8561566,41.5777,-70.74611,600,0,32.0715,0,0,17.89104779,6.4395,6.4395,6.4395
777,276.144,9.890937751,2.0047,13.60929427,2.0047,67.55514167,2.9191,1021.4593,17.87238225,-0.5687841667,354.6765009,41.5777,-70.74611,600,0,32.0695,0,0,17.87238225,6.4535,6.4535,6.4535
778,276.156,10.11742712,2.0647,13.60821693,2.0647,67.32610509,2.9791,1021.629625,17.86155059,-0.4727539616,354.93022,41.5777,-70.74611,600,0,32.0687,0,0,17.86155059,6.3935,6.3935,6.3935
779,276.168,11.12483321,2.0987,13.66476771,2.0987,68.05108333,3.0131,1021.422655,17.84931333,-0.3380283333,351.7340078,41.5777,-70.74611,600,0,32.0674,0,0,17.84931333,6.3595,6.3595,6.3595
780,276.18,11.27598717,2.1312,13.4830151,2.1312,66.47016667,3.0456,1021.833018,17.83588787,-0.5890375,349.1016307,41.5777,-70.74611,600,0,32.0682,0,0,17.83588787,6.327,6.327,6.327
781,276.192,11.00595583,2.1557,13.40334505,2.1557,65.35495833,3.0701,1022.186222,17.82664823,-0.6492158333,333.5375047,41.5777,-70.74611,600,0,32.073,0,0,17.82664823,6.3025,6.3025,6.3025
782,276.204,10.20711215,2.2467,13.46394635,2.2467,66.49846667,3.1611,1022.411769,17.82260036,-0.6055808333,343.7263981,41.5777,-70.74611,600,0,32.08155,0,0,17.82260036,6.2115,6.2115,6.2115
783,276.216,10.46856776,2.2452,13.4367151,2.2452,67.17489167,3.1596,1022.406652,17.82869554,-0.5026425,350.4817943,41.5777,-70.74611,600,0,32.08825,0,0,17.82869554,6.213,6.213,6.213
784,276.228,10.29700551,2.3117,13.55773646,2.3117,68.28376667,3.2261,1022.392912,17.82492566,0.02655833333,349.2841987,41.5777,-70.74611,600,0,32.0914,0,0,17.82492566,6.1465,6.1465,6.1465
785,276.24,11.10187266,2.4077,13.46151745,2.4077,66.667725,3.3221,1022.287656,17.81297686,7.6798375,340.4832401,41.5777,-70.74611,600,0,32.1012,0,0,17.81297686,6.0505,6.0505,6.0505
786,276.252,10.93993201,2.4227,13.41233047,2.4227,66.72176667,3.3371,1022.462378,17.79469845,21.87544167,349.4052438,41.5777,-70.74611,600,0,32.1045,0,0,17.79469845,6.0355,6.0355,6.0355
787,276.264,11.2514529,2.5022,13.44880391,2.5022,66.77858333,3.4166,1022.521813,17.78662452,38.945675,345.0806404,41.5777,-70.74611,600,0,32.10645,0,0,17.78662452,5.956,5.956,5.956
788,276.276,11.71960017,2.4512,13.29996615,2.4512,66.6578,3.3656,1022.285788,17.78587497,53.94,345.6989216,41.5777,-70.74611,600,0,32.1073,0,0,17.78587497,6.007,6.007,6.007
789,276.288,11.83724182,2.5262,13.35309297,2.5262,67.31139167,3.4406,1022.330426,17.77793065,66.47453333,351.4742957,41.5777,-70.74611,600,0,32.10945,0,0,17.77793065,5.932,5.932,5.932
790,276.3,11.434257,2.5697,13.29820964,2.5697,67.34891667,3.4841,1022.421957,17.76352474,60.6944,354.5544421,41.5777,-70.74611,600,0,32.1112,0,0,17.76352474,5.8885,5.8885,5.8885
791,276.312,11.15676473,2.6252,13.31975703,2.6252,66.9724,3.5396,1022.882138,17.74287782,76.41224167,353.1740926,41.5777,-70.74611,600,0,32.11405,0,0,17.74287782,5.833,5.833,5.833
792,276.324,11.05561042,2.4662,13.32456745,2.4662,66.90591667,3.3806,1023.192256,17.73548307,101.3758417,352.1857273,41.5777,-70.74611,600,0,32.1131,0,0,17.73548307,5.992,5.992,5.992
793,276.336,12.01492098,2.5177,13.25989375,2.5177,64.48358333,3.4321,1023.001049,17.72922002,137.9635833,341.1597648,41.5777,-70.74611,600,0,32.11305,0,0,17.72922002,5.9405,5.9405,5.9405
794,276.348,11.41342135,2.4077,13.29471953,2.4077,63.02325833,3.3221,1023.311006,17.71502325,169.5155833,339.4547989,41.5777,-70.74611,600,0,32.11055,0,0,17.71502325,6.0505,6.0505,6.0505
795,276.36,11.59368344,2.3432,13.2863724,2.3432,63.02159299,3.2576,1023.607304,17.7077427,211.5603837,338.9774273,41.5777,-70.74611,600,0,32.1094,0,0,17.7077427,6.115,6.115,6.115
796,276.372,11.13739593,2.3907,13.19113776,2.3907,64.921825,3.3051,1023.596053,17.6995629,188.2903333,348.6301557,41.5777,-70.74611,600,0,32.1087,0,0,17.6995629,6.0675,6.0675,6.0675
797,276.384,11.76690567,2.3717,13.28158646,2.3717,66.355225,3.2861,1023.510913,17.689089,180.142,353.1902828,41.5777,-70.74611,600,0,32.1091,0,0,17.689089,6.0865,6.0865,6.0865
798,276.396,11.85834184,2.2587,13.41455547,2.2587,66.66884167,3.1731,1023.379148,17.68345921,225.6348333,351.6559718,41.5777,-70.74611,600,0,32.10935,0,0,17.68345921,6.1995,6.1995,6.1995
799,276.408,11.43727333,2.1237,13.4404168,2.1237,66.78155,3.0381,1023.586708,17.6814298,183.5345833,355.2877705,41.5777,-70.74611,600,0,32.10965,0,0,17.6814298,6.3345,6.3345,6.3345
800,276.42,12.16143195,2.1722,13.45198542,2.1722,66.42665,3.0866,1023.160548,17.667969,229.3708333,351.9655608,41.5777,-70.74611,600,0,32.10845,0,0,17.667969,6.286,6.286,6.286
801,276.432,11.93452755,1.9902,13.50600964,1.9902,66.138125,2.9046,1023.192748,17.65334504,262.112,349.6857203,41.5777,-70.74611,600,0,32.11025,0,0,17.65334504,6.468,6.468,6.468
802,276.444,11.44298507,1.9552,13.52633333,1.9552,65.7986,2.8696,1023.353117,17.63802847,203.7305833,354.5502539,41.5777,-70.74611,600,0,32.1123,0,0,17.63802847,6.503,6.503,6.503
803,276.456,10.87341608,1.9037,13.61538568,1.9037,65.77451667,2.8181,1023.624029,17.63519498,208.4404167,354.7679223,41.5777,-70.74611,600,0,32.1169,0,0,17.63519498,6.5545,6.5545,6.5545
804,276.468,10.6370941,1.8207,13.56385443,1.8207,64.83615,2.7351,1023.614965,17.63120745,193.295,355.2490945,41.5777,-70.74611,600,0,32.1217,0,0,17.63120745,6.6375,6.6375,6.6375
805,276.48,10.26364879,1.7612,13.58321875,1.7612,64.44706667,2.6756,1023.542141,17.63150916,143.721,356.0276112,41.5777,-70.74611,600,0,32.12505,0,0,17.63150916,6.697,6.697,6.697
806,276.492,10.50965526,1.6627,13.45521641,1.6627,61.66526667,2.5771,1023.452909,17.63314077,115.11525,355.3964595,41.5777,-70.74611,600,0,32.12725,0,0,17.63314077,6.7955,6.7955,6.7955
807,276.504,10.75840883,1.5112,13.56145755,1.5112,61.45015833,2.4256,1023.218582,17.63272907,92.653,354.4485828,41.5777,-70.74611,600,0,32.13135,0,0,17.63272907,6.947,6.947,6.947
808,276.516,10.53087264,1.4627,13.50184922,1.4627,61.064475,2.3771,1023.147063,17.63979948,105.3013333,354.036437,41.5777,-70.74611,600,0,32.139,0,0,17.63979948,6.9955,6.9955,6.9955
809,276.528,10.13660878,1.4912,13.423475,1.4912,61.66479167,2.4056,1023.136262,17.63176615,87.13025,354.6620483,41.5777,-70.74611,600,0,32.1392,0,0,17.63176615,6.967,6.967,6.967
810,276.54,10.9529823,1.5042,13.43300964,1.5042,62.72058333,2.4186,1022.584379,17.6255541,60.55715833,353.3056742,41.5777,-70.74611,600,0,32.13825,0,0,17.6255541,6.954,6.954,6.954
811,276.552,11.20159424,1.6452,13.414925,1.6452,63.6271,2.5596,1022.405442,17.60461967,55.39891667,353.3242954,41.5777,-70.74611,600,0,32.1385,0,0,17.60461967,6.813,6.813,6.813
812,276.564,11.58703823,1.6407,13.39764766,1.6407,64.71594662,2.5551,1022.097806,17.59901359,82.65941618,348.441645,41.5777,-70.74611,600,0,32.13815,0,0,17.59901359,6.8175,6.8175,6.8175
813,276.576,11.35201466,1.6912,13.41214635,1.6912,65.02495,2.6056,1022.254084,17.58337931,73.95561667,347.733889,41.5777,-70.74611,600,0,32.1348,0,0,17.58337931,6.767,6.767,6.767
814,276.588,10.59035158,1.8087,13.30320391,1.8087,63.21784167,2.7231,1022.496704,17.56944331,55.52969167,348.9993545,41.5777,-70.74611,600,0,32.13365,0,0,17.56944331,6.6495,6.6495,6.6495
815,276.6,11.29522575,1.9642,13.37608594,1.9642,63.59636667,2.8786,1022.219115,17.54793214,49.47945833,347.0886158,41.5777,-70.74611,600,0,32.1309,0,0,17.54793214,6.494,6.494,6.494
816,276.612,10.240825,1.9502,13.42982786,1.9502,64.441675,2.8646,1022.569648,17.53268239,34.18080833,350.1488564,41.5777,-70.74611,600,0,32.1291,0,0,17.53268239,6.508,6.508,6.508
817,276.624,11.19962723,2.0602,13.37242214,2.0602,63.77869167,2.9746,1022.454012,17.5238687,21.91668333,352.711043,41.5777,-70.74611,600,0,32.1262,0,0,17.5238687,6.398,6.398,6.398
818,276.636,10.2967246,2.0642,13.39540833,2.0642,64.400775,2.9786,1022.674112,17.51158333,7.650816667,354.4115023,41.5777,-70.74611,600,0,32.12535,0,0,17.51158333,6.394,6.394,6.394
819,276.648,10.55255674,2.1167,13.34331745,2.1167,64.659675,3.0311,1022.392969,17.49633829,3.65374,352.7216613,41.5777,-70.74611,600,0,32.129,0,0,17.49633829,6.3415,6.3415,6.3415
820,276.66,10.77069975,2.2092,13.39355573,2.2092,65.16346667,3.1236,1022.328265,17.48928047,0.3782158333,350.5641053,41.5777,-70.74611,600,0,32.13175,0,0,17.48928047,6.249,6.249,6.249
821,276.672,10.8774145,2.2612,13.39765677,2.2612,66.04285833,3.1756,1022.259304,17.47591571,-0.4501833333,354.8554237,41.5777,-70.74611,600,0,32.13375,0,0,17.47591571,6.197,6.197,6.197
822,276.684,11.00258379,2.3487,13.46656927,2.3487,67.2858,3.2631,1022.168679,17.46250505,-0.28071,357.3083649,41.5777,-70.74611,600,0,32.1323,0,0,17.46250505,6.1095,6.1095,6.1095
823,276.696,11.33289874,2.3632,13.44428021,2.3632,67.87213333,3.2776,1022.023324,17.44626547,-0.3748333333,356.9541565,41.5777,-70.74611,600,0,32.12805,0,0,17.44626547,6.095,6.095,6.095
824,276.708,11.27538949,2.4277,13.55065573,2.4277,69.25890833,3.3421,1021.93763,17.43548631,-0.3217683333,357.9478505,41.5777,-70.74611,600,0,32.1234,0,0,17.43548631,6.0305,6.0305,6.0305
825,276.72,10.78174272,2.4387,13.56005521,2.4387,69.55130833,3.3531,1022.053668,17.42035485,-0.3360766667,359.5564325,41.5777,-70.74611,600,0,32.1143,0,0,17.42035485,6.0195,6.0195,6.0195
826,276.732,11.44438714,2.5007,13.58541615,2.5007,70.50690833,3.4151,1021.697217,17.41849908,-0.246765,359.2758605,41.5777,-70.74611,600,0,32.1085,0,0,17.41849908,5.9575,5.9575,5.9575
827,276.744,11.34472243,2.5167,13.56878307,2.5167,70.79115,3.4311,1021.605287,17.40379015,-0.4458891667,360.2701975,41.5777,-70.74611,600,0,32.09845,0,0,17.40379015,5.9415,5.9415,5.9415
828,276.756,10.34418137,2.5257,13.67093672,2.5257,71.85568807,3.4401,1021.80469,17.40138309,-0.2215254379,361.358788,41.5777,-70.74611,600,0,32.09,0,0,17.40138309,5.9325,5.9325,5.9325
829,276.768,10.33334449,2.5467,13.67380495,2.5467,72.46175146,3.4611,1021.76478,17.38509678,-0.3077614679,361.3471052,41.5777,-70.74611,600,0,32.08665,0,0,17.38509678,5.9115,5.9115,5.9115
830,276.78,10.77175425,2.5622,13.71668724,2.5622,73.27925833,3.4766,1021.485605,17.37813891,-0.3423216667,361.5371997,41.5777,-70.74611,600,0,32.0814,0,0,17.37813891,5.896,5.896,5.896
831,276.792,11.02628608,2.5222,13.87545104,2.5222,74.16158333,3.4366,1021.095567,17.37562585,-0.2861033333,360.9379407,41.5777,-70.74611,600,0,32.0832,0,0,17.37562585,5.936,5.936,5.936
832,276.804,10.55006581,2.5372,13.9800849,2.5372,74.51255833,3.4516,1020.976369,17.35500529,-0.3842316667,358.238157,41.5777,-70.74611,600,0,32.08155,0,0,17.35500529,5.921,5.921,5.921
833,276.816,10.65044016,2.5632,13.95304922,2.5632,74.10556667,3.4776,1020.97657,17.35019461,-0.2727075,360.1767794,41.5777,-70.74611,600,0,32.0883,0,0,17.35019461,5.895,5.895,5.895
834,276.828,10.63124354,2.5332,14.1142375,2.5332,74.43759167,3.4476,1020.504554,17.34676887,-0.4538333333,360.2239097,41.5777,-70.74611,600,0,32.09175,0,0,17.34676887,5.925,5.925,5.925
835,276.84,11.06453659,2.5107,14.1649276,2.5107,72.59936667,3.4251,1020.33329,17.33058531,-0.3169025,360.1426766,41.5777,-70.74611,600,0,32.0967,0,0,17.33058531,5.9475,5.9475,5.9475
836,276.852,10.82757024,2.4547,14.1086263,2.4547,72.39363333,3.3691,1020.132973,17.32310831,-0.5208683333,360.4810052,41.5777,-70.74611,600,0,32.1023,0,0,17.32310831,6.0035,6.0035,6.0035
837,277,10.6822159,2.4037,14.09483802,2.4037,71.25821667,3.3181,1020.01964,17.31333589,-0.2524458333,360.3118532,41.5777,-70.74611,600,0,32.10855,0,0,17.31333589,6.0545,6.0545,6.0545
838,277.012,10.45432594,2.2737,14.18570182,2.2737,72.300275,3.1881,1019.959188,17.30566875,-0.387935,366.3331521,41.5777,-70.74611,600,0,32.1154,0,0,17.30566875,6.1845,6.1845,6.1845
839,277.024,10.45342626,2.2177,14.22038438,2.2177,72.90164167,3.1321,1019.993504,17.29934273,-0.636645,369.6601732,41.5777,-70.74611,600,0,32.11715,0,0,17.29934273,6.2405,6.2405,6.2405
840,277.036,10.31922739,2.0782,14.25675573,2.0782,73.76751667,2.9926,1019.991157,17.28980123,-0.4858041667,368.510644,41.5777,-70.74611,600,0,32.12525,0,0,17.28980123,6.38,6.38,6.38
841,277.048,9.632950819,1.9267,14.39789688,1.9267,74.654,2.8411,1019.993774,17.28673031,-0.179735,370.0476136,41.5777,-70.74611,600,0,32.13465,0,0,17.28673031,6.5315,6.5315,6.5315
842,277.06,10.47674986,1.8247,14.37957266,1.8247,74.34415,2.7391,1019.516219,17.29063123,-0.2673025,368.6641302,41.5777,-70.74611,600,0,32.1419,0,0,17.29063123,6.6335,6.6335,6.6335
843,277.072,10.94242514,1.8012,14.44628229,1.8012,75.13678333,2.7156,1018.978711,17.27878693,-0.2133583333,368.3810475,41.5777,-70.74611,600,0,32.14065,0,0,17.27878693,6.657,6.657,6.657
844,277.084,11.50766283,1.7762,14.44234036,1.7762,75.30600833,2.6906,1018.659845,17.26592367,-0.3674083333,363.0040508,41.5777,-70.74611,600,0,32.13815,0,0,17.26592367,6.682,6.682,6.682
845,277.096,11.08085942,1.7582,14.4934625,1.7582,75.47685571,2.6726,1018.70521,17.25929869,-0.451381985,358.7669792,41.5777,-70.74611,600,0,32.13115,0,0,17.25929869,6.7,6.7,6.7
846,277.108,10.9981909,1.7612,14.43629766,1.7612,75.52969141,2.6756,1018.681804,17.26930563,-0.4436263553,354.4928403,41.5777,-70.74611,600,0,32.12695,0,0,17.26930563,6.697,6.697,6.697
847,277.12,11.23908195,1.8582,14.47574661,1.8582,75.70120833,2.7726,1018.533713,17.26057488,-0.9196233333,326.8327657,41.5777,-70.74611,600,0,32.1269,0,0,17.26057488,6.6,6.6,6.6
848,277.132,11.47956516,1.9312,14.52747656,1.9312,76.63544167,2.8456,1018.171071,17.23763069,-0.7812716667,335.1687418,41.5777,-70.74611,600,0,32.12855,0,0,17.23763069,6.527,6.527,6.527
849,277.144,11.4031076,1.9317,14.67609219,1.9317,77.81410833,2.8461,1017.950225,17.22318321,-0.1240466667,368.6214304,41.5777,-70.74611,600,0,32.1328,0,0,17.22318321,6.5265,6.5265,6.5265
850,277.156,11.44232384,1.9552,14.70511328,1.9552,78.29576667,2.8696,1017.918531,17.21158897,-0.3417216667,367.2118141,41.5777,-70.74611,600,0,32.1372,0,0,17.21158897,6.503,6.503,6.503
851,277.168,11.50727025,2.0837,14.76872839,2.0837,79.1661,2.9981,1017.799165,17.2066801,-0.2570291667,367.4960417,41.5777,-70.74611,600,0,32.1381,0,0,17.2066801,6.3745,6.3745,6.3745
852,277.18,11.55887239,2.1562,14.77562943,2.1562,79.496725,3.0706,1017.702531,17.18988983,-0.3839533333,363.7667391,41.5777,-70.74611,600,0,32.14015,0,0,17.18988983,6.302,6.302,6.302
853,277.192,11.7363234,2.1657,14.87741042,2.1657,80.13996667,3.0801,1017.563569,17.1829325,-0.3394516667,361.5177934,41.5777,-70.74611,600,0,32.1395,0,0,17.1829325,6.2925,6.2925,6.2925
854,277.204,11.93742523,2.2022,14.84725521,2.2022,80.12250833,3.1166,1017.476454,17.17459938,-0.2576025,371.1523774,41.5777,-70.74611,600,0,32.13655,0,0,17.17459938,6.256,6.256,6.256
855,277.216,12.34307872,2.3382,14.89820443,2.3382,80.78398333,3.2526,1017.101185,17.16674157,-0.27212,371.4899939,41.5777,-70.74611,600,0,32.13415,0,0,17.16674157,6.12,6.12,6.12
856,277.228,11.82521999,2.3412,14.97210651,2.3412,81.2701,3.2556,1017.325752,17.15988507,0.08271583333,375.6372779,41.5777,-70.74611,600,0,32.1319,0,0,17.15988507,6.117,6.117,6.117
857,277.24,11.69399521,2.4112,15.01494297,2.4112,81.891075,3.3256,1017.41006,17.15328493,0.771425,375.7489889,41.5777,-70.74611,600,0,32.13,0,0,17.15328493,6.047,6.047,6.047
858,277.252,12.30515479,2.3987,14.95955911,2.3987,83.23269167,3.3131,1017.14909,17.14534819,4.982805,375.9869109,41.5777,-70.74611,600,0,32.12605,0,0,17.14534819,6.0595,6.0595,6.0595
859,277.264,12.19711712,2.4872,14.93156484,2.4872,83.73625,3.4016,1017.188106,17.1296331,12.4298,376.0608443,41.5777,-70.74611,600,0,32.12705,0,0,17.1296331,5.971,5.971,5.971
860,277.276,11.92875951,2.5367,14.85402161,2.5367,84.64666667,3.4511,1017.410619,17.12945689,26.41063333,376.0761556,41.5777,-70.74611,600,0,32.1321,0,0,17.12945689,5.9215,5.9215,5.9215
861,277.288,11.56686953,2.5492,14.8235724,2.5492,85.74083333,3.4636,1017.518027,17.12747641,35.38170833,375.9439557,41.5777,-70.74611,600,0,32.13475,0,0,17.12747641,5.909,5.909,5.909
862,277.3,11.53726826,2.5947,14.99153125,2.5947,84.88023353,3.5091,1017.524383,17.12651827,48.76391993,375.8056679,41.5777,-70.74611,600,0,32.1376,0,0,17.12651827,5.8635,5.8635,5.8635
863,277.312,11.89986587,2.5717,15.02688255,2.5717,84.15137615,3.4861,1017.573383,17.12227746,38.71740617,376.7080941,41.5777,-70.74611,600,0,32.1383,0,0,17.12227746,5.8865,5.8865,5.8865
864,277.324,12.12373108,2.6167,15.03828047,2.6167,84.22775,3.5311,1017.458751,17.12106742,55.97845833,377.297196,41.5777,-70.74611,600,0,32.1395,0,0,17.12106742,5.8415,5.8415,5.8415
865,277.336,11.99035462,2.7432,15.13243542,2.7432,84.98316667,3.6576,1017.465753,17.12078611,77.899975,376.3367219,41.5777,-70.74611,600,0,32.14125,0,0,17.12078611,5.715,5.715,5.715
866,277.348,11.88141824,2.7827,15.11949323,2.7827,85.44091667,3.6971,1017.432183,17.12125894,109.2180667,376.9953991,41.5777,-70.74611,600,0,32.14175,0,0,17.12125894,5.6755,5.6755,5.6755
867,277.36,11.7501889,2.7117,14.99732891,2.7117,87.11866667,3.6261,1017.428663,17.11592913,83.61848333,376.5574893,41.5777,-70.74611,600,0,32.1426,0,0,17.11592913,5.7465,5.7465,5.7465
868,277.372,11.51610236,2.6662,15.05340182,2.6662,88.07525,3.5806,1017.450963,17.11611271,96.020775,377.5336329,41.5777,-70.74611,600,0,32.14345,0,0,17.11611271,5.792,5.792,5.792
869,277.384,11.53730611,2.7052,14.9641362,2.7052,89.07075,3.6196,1017.341607,17.11121735,151.81925,378.5374011,41.5777,-70.74611,600,0,32.1433,0,0,17.11121735,5.753,5.753,5.753
870,277.396,11.31104994,2.6127,14.90044948,2.6127,90.41516667,3.5271,1017.112055,17.11027854,166.777,378.8661287,41.5777,-70.74611,600,0,32.1433,0,0,17.11027854,5.8455,5.8455,5.8455
871,277.408,11.31144952,2.6582,15.02629688,2.6582,90.9675,3.5726,1016.881305,17.1091879,206.3318333,379.4837105,41.5777,-70.74611,600,0,32.14265,0,0,17.1091879,5.8,5.8,5.8
872,277.42,11.23413338,2.5822,15.17983594,2.5822,90.85016667,3.4966,1016.728969,17.10656957,108.7759333,379.4093472,41.5777,-70.74611,600,0,32.142,0,0,17.10656957,5.876,5.876,5.876
873,277.432,11.24982431,2.5557,15.31259714,2.5557,90.83375,3.4701,1016.502023,17.10043063,72.50125833,379.896519,41.5777,-70.74611,600,0,32.1399,0,0,17.10043063,5.9025,5.9025,5.9025
874,277.444,11.55448709,2.4647,15.40569948,2.4647,90.74066667,3.3791,1016.235446,17.09613273,124.2754167,380.564026,41.5777,-70.74611,600,0,32.1375,0,0,17.09613273,5.9935,5.9935,5.9935
875,277.456,11.39007878,2.3907,15.48737604,2.3907,91.1535,3.3051,1016.142742,17.09060211,157.6115,381.3723836,41.5777,-70.74611,600,0,32.1395,0,0,17.09060211,6.0675,6.0675,6.0675
876,277.468,11.27530957,2.3507,15.48428581,2.3507,91.88633333,3.2651,1016.000631,17.07687157,162.5096667,382.3025841,41.5777,-70.74611,600,0,32.13775,0,0,17.07687157,6.1075,6.1075,6.1075
877,277.48,11.05972135,2.0792,15.4590474,2.0792,92.99983333,2.9936,1015.810046,17.07093176,141.45675,382.653462,41.5777,-70.74611,600,0,32.1287,0,0,17.07093176,6.379,6.379,6.379
878,277.492,10.91543059,2.0247,15.62090391,2.0247,93.181,2.9391,1015.54267,17.06971688,169.1485833,383.3244114,41.5777,-70.74611,600,0,32.11705,0,0,17.06971688,6.4335,6.4335,6.4335
879,277.504,10.98393522,1.9182,15.6355401,1.9182,92.92994162,2.8326,1015.431075,17.06444503,109.7090492,383.0796201,41.5777,-70.74611,600,0,32.11135,0,0,17.06444503,6.54,6.54,6.54
880,277.516,10.22620864,1.8587,15.76676849,1.8587,92.95567613,2.7731,1015.341362,17.06184995,120.3448164,382.9618543,41.5777,-70.74611,600,0,32.10935,0,0,17.06184995,6.5995,6.5995,6.5995
881,277.528,10.17975562,1.7572,15.83549661,1.7572,92.30875,2.6716,1015.082294,17.06141106,145.05275,383.3526988,41.5777,-70.74611,600,0,32.11215,0,0,17.06141106,6.701,6.701,6.701
882,277.54,10.66423702,1.6732,15.91609974,1.6732,91.53216667,2.5876,1014.924402,17.0641782,83.39938333,382.4492584,41.5777,-70.74611,600,0,32.11635,0,0,17.0641782,6.785,6.785,6.785
883,277.552,10.19114597,1.6547,15.99692214,1.6547,91.00341667,2.5691,1014.948024,17.0620979,49.963775,383.1121543,41.5777,-70.74611,600,0,32.11585,0,0,17.0620979,6.8035,6.8035,6.8035
884,277.564,10.2604596,1.6037,15.91354792,1.6037,92.314,2.5181,1014.716429,17.05653825,45.80790833,383.5414443,41.5777,-70.74611,600,0,32.1143,0,0,17.05653825,6.8545,6.8545,6.8545
885,277.576,9.765189437,1.6417,15.93478138,1.6417,93.40058333,2.5561,1014.541434,17.05567608,54.20635833,384.2612728,41.5777,-70.74611,600,0,32.1158,0,0,17.05567608,6.8165,6.8165,6.8165
886,277.588,9.539393475,1.6582,16.00974427,1.6582,93.48741667,2.5726,1014.577984,17.04868283,39.06518333,384.4111562,41.5777,-70.74611,600,0,32.10765,0,0,17.04868283,6.8,6.8,6.8
887,277.6,8.908181738,1.7727,16.06877266,1.7727,93.55891667,2.6871,1014.502906,17.0468298,34.61818333,384.784356,41.5777,-70.74611,600,0,32.0992,0,0,17.0468298,6.6855,6.6855,6.6855
888,277.612,8.617796043,1.8072,16.19694844,1.8072,93.84133333,2.7216,1014.432239,17.04594686,29.86646667,385.601201,41.5777,-70.74611,600,0,32.0983,0,0,17.04594686,6.651,6.651,6.651
889,277.624,8.298257837,1.8872,16.35055104,1.8872,93.60366667,2.8016,1014.382273,17.04238886,11.41524333,386.2272294,41.5777,-70.74611,600,0,32.09435,0,0,17.04238886,6.571,6.571,6.571
